kmer_start	kmer_end	n_enriched	n_depleted	group_JW	series_id	gene_start	gene_end	gene	group	kmer	region	series_id_2	series_id_3
7279	7293	3	3	eq_cov	7279	266	21555	ORF1ab	E	all	pc	1871	1
7280	7294	2	2	eq_cov	7280	266	21555	ORF1ab	E	all	pc	1872	1
7281	7295	1	1	eq_cov	7281	266	21555	ORF1ab	E	all	pc	1873	1
7289	7303	1	1	eq_cov	7289	266	21555	ORF1ab	E	all	pc	1874	1
7290	7304	2	2	eq_cov	7290	266	21555	ORF1ab	E	all	pc	1875	1
7291	7305	3	3	eq_cov	7291	266	21555	ORF1ab	E	all	pc	1876	1
7292	7306	4	4	eq_cov	7292	266	21555	ORF1ab	E	all	pc	1877	1
7293	7307	5	5	eq_cov	7293	266	21555	ORF1ab	E	all	pc	1878	1
7294	7308	6	6	eq_cov	7294	266	21555	ORF1ab	E	all	pc	1879	1
7295	7309	7	7	eq_cov	7295	266	21555	ORF1ab	E	all	pc	1880	1
7296	7310	8	8	eq_cov	7296	266	21555	ORF1ab	E	all	pc	1881	1
7297	7311	9	9	eq_cov	7297	266	21555	ORF1ab	E	all	pc	1882	1
7298	7312	10	10	eq_cov	7298	266	21555	ORF1ab	E	all	pc	1883	1
7299	7313	11	11	eq_cov	7299	266	21555	ORF1ab	E	all	pc	1884	1
7300	7314	12	12	eq_cov	7300	266	21555	ORF1ab	E	all	pc	1885	1
7301	7315	13	13	eq_cov	7301	266	21555	ORF1ab	E	all	pc	1886	1
7302	7316	14	14	eq_cov	7302	266	21555	ORF1ab	E	all	pc	1887	1
7303	7317	15	15	eq_cov	7303	266	21555	ORF1ab	E	all	pc	1888	1
7304	7318	14	14	eq_cov	7304	266	21555	ORF1ab	E	all	pc	1889	1
7305	7319	13	13	eq_cov	7305	266	21555	ORF1ab	E	all	pc	1890	1
7306	7320	12	12	eq_cov	7306	266	21555	ORF1ab	E	all	pc	1891	1
7307	7321	11	11	eq_cov	7307	266	21555	ORF1ab	E	all	pc	1892	1
7308	7322	10	10	eq_cov	7308	266	21555	ORF1ab	E	all	pc	1893	1
7309	7323	9	9	eq_cov	7309	266	21555	ORF1ab	E	all	pc	1894	1
7310	7324	8	8	eq_cov	7310	266	21555	ORF1ab	E	all	pc	1895	1
7311	7325	7	7	eq_cov	7311	266	21555	ORF1ab	E	all	pc	1896	1
7312	7326	6	6	eq_cov	7312	266	21555	ORF1ab	E	all	pc	1897	1
7313	7327	5	5	eq_cov	7313	266	21555	ORF1ab	E	all	pc	1898	1
7314	7328	4	4	eq_cov	7314	266	21555	ORF1ab	E	all	pc	1899	1
7315	7329	3	3	eq_cov	7315	266	21555	ORF1ab	E	all	pc	1900	1
7316	7330	2	2	eq_cov	7316	266	21555	ORF1ab	E	all	pc	1901	1
7317	7331	1	1	eq_cov	7317	266	21555	ORF1ab	E	all	pc	1902	1
9416	9430	1	1	eq_cov	9416	266	21555	ORF1ab	E	all	pc	1903	1
9417	9431	2	2	eq_cov	9417	266	21555	ORF1ab	E	all	pc	1904	1
9418	9432	3	3	eq_cov	9418	266	21555	ORF1ab	E	all	pc	1905	1
9419	9433	4	4	eq_cov	9419	266	21555	ORF1ab	E	all	pc	1906	1
9420	9434	5	5	eq_cov	9420	266	21555	ORF1ab	E	all	pc	1907	1
9421	9435	6	6	eq_cov	9421	266	21555	ORF1ab	E	all	pc	1908	1
9422	9436	7	7	eq_cov	9422	266	21555	ORF1ab	E	all	pc	1909	1
9423	9437	8	8	eq_cov	9423	266	21555	ORF1ab	E	all	pc	1910	1
9424	9438	9	9	eq_cov	9424	266	21555	ORF1ab	E	all	pc	1911	1
9425	9439	10	10	eq_cov	9425	266	21555	ORF1ab	E	all	pc	1912	1
9426	9440	11	11	eq_cov	9426	266	21555	ORF1ab	E	all	pc	1913	1
9427	9441	12	12	eq_cov	9427	266	21555	ORF1ab	E	all	pc	1914	1
9428	9442	13	13	eq_cov	9428	266	21555	ORF1ab	E	all	pc	1915	1
9429	9443	14	14	eq_cov	9429	266	21555	ORF1ab	E	all	pc	1916	1
9430	9444	15	15	eq_cov	9430	266	21555	ORF1ab	E	all	pc	1917	1
9431	9445	14	14	eq_cov	9431	266	21555	ORF1ab	E	all	pc	1918	1
9432	9446	13	13	eq_cov	9432	266	21555	ORF1ab	E	all	pc	1919	1
9433	9447	12	12	eq_cov	9433	266	21555	ORF1ab	E	all	pc	1920	1
9434	9448	11	11	eq_cov	9434	266	21555	ORF1ab	E	all	pc	1921	1
9435	9449	10	10	eq_cov	9435	266	21555	ORF1ab	E	all	pc	1922	1
9436	9450	9	9	eq_cov	9436	266	21555	ORF1ab	E	all	pc	1923	1
9437	9451	8	8	eq_cov	9437	266	21555	ORF1ab	E	all	pc	1924	1
9438	9452	7	7	eq_cov	9438	266	21555	ORF1ab	E	all	pc	1925	1
9439	9453	6	6	eq_cov	9439	266	21555	ORF1ab	E	all	pc	1926	1
9440	9454	5	5	eq_cov	9440	266	21555	ORF1ab	E	all	pc	1927	1
9441	9455	4	4	eq_cov	9441	266	21555	ORF1ab	E	all	pc	1928	1
9442	9456	3	3	eq_cov	9442	266	21555	ORF1ab	E	all	pc	1929	1
9443	9457	2	2	eq_cov	9443	266	21555	ORF1ab	E	all	pc	1930	1
9444	9458	1	1	eq_cov	9444	266	21555	ORF1ab	E	all	pc	1931	1
9665	9679	1	1	eq_cov	9665	266	21555	ORF1ab	E	all	pc	1932	1
9666	9680	2	2	eq_cov	9666	266	21555	ORF1ab	E	all	pc	1933	1
9667	9681	3	3	eq_cov	9667	266	21555	ORF1ab	E	all	pc	1934	1
9668	9682	4	4	eq_cov	9668	266	21555	ORF1ab	E	all	pc	1935	1
9669	9683	5	5	eq_cov	9669	266	21555	ORF1ab	E	all	pc	1936	1
9670	9684	6	6	eq_cov	9670	266	21555	ORF1ab	E	all	pc	1937	1
9671	9685	7	7	eq_cov	9671	266	21555	ORF1ab	E	all	pc	1938	1
9672	9686	8	8	eq_cov	9672	266	21555	ORF1ab	E	all	pc	1939	1
9673	9687	9	9	eq_cov	9673	266	21555	ORF1ab	E	all	pc	1940	1
9674	9688	10	10	eq_cov	9674	266	21555	ORF1ab	E	all	pc	1941	1
9675	9689	11	11	eq_cov	9675	266	21555	ORF1ab	E	all	pc	1942	1
9676	9690	12	12	eq_cov	9676	266	21555	ORF1ab	E	all	pc	1943	1
9677	9691	13	13	eq_cov	9677	266	21555	ORF1ab	E	all	pc	1944	1
9678	9692	14	14	eq_cov	9678	266	21555	ORF1ab	E	all	pc	1945	1
9679	9693	15	15	eq_cov	9679	266	21555	ORF1ab	E	all	pc	1946	1
9680	9694	14	14	eq_cov	9680	266	21555	ORF1ab	E	all	pc	1947	1
9681	9695	13	13	eq_cov	9681	266	21555	ORF1ab	E	all	pc	1948	1
9682	9696	12	12	eq_cov	9682	266	21555	ORF1ab	E	all	pc	1949	1
9683	9697	11	11	eq_cov	9683	266	21555	ORF1ab	E	all	pc	1950	1
9684	9698	10	10	eq_cov	9684	266	21555	ORF1ab	E	all	pc	1951	1
9685	9699	9	9	eq_cov	9685	266	21555	ORF1ab	E	all	pc	1952	1
9686	9700	8	8	eq_cov	9686	266	21555	ORF1ab	E	all	pc	1953	1
9687	9701	7	7	eq_cov	9687	266	21555	ORF1ab	E	all	pc	1954	1
9688	9702	6	6	eq_cov	9688	266	21555	ORF1ab	E	all	pc	1955	1
9689	9703	5	5	eq_cov	9689	266	21555	ORF1ab	E	all	pc	1956	1
9690	9704	4	4	eq_cov	9690	266	21555	ORF1ab	E	all	pc	1957	1
9691	9705	3	3	eq_cov	9691	266	21555	ORF1ab	E	all	pc	1958	1
9692	9706	2	2	eq_cov	9692	266	21555	ORF1ab	E	all	pc	1959	1
9693	9707	1	1	eq_cov	9693	266	21555	ORF1ab	E	all	pc	1960	1
11069	11083	1	1	eq_cov	11069	266	21555	ORF1ab	E	all	pc	1961	1
11089	11103	9	9	eq_cov	11089	266	21555	ORF1ab	E	all	pc	1962	1
11090	11104	8	8	eq_cov	11090	266	21555	ORF1ab	E	all	pc	1963	1
11091	11105	7	7	eq_cov	11091	266	21555	ORF1ab	E	all	pc	1964	1
11092	11106	6	6	eq_cov	11092	266	21555	ORF1ab	E	all	pc	1965	1
11093	11107	5	5	eq_cov	11093	266	21555	ORF1ab	E	all	pc	1966	1
11094	11108	4	4	eq_cov	11094	266	21555	ORF1ab	E	all	pc	1967	1
11095	11109	3	3	eq_cov	11095	266	21555	ORF1ab	E	all	pc	1968	1
11096	11110	2	2	eq_cov	11096	266	21555	ORF1ab	E	all	pc	1969	1
11097	11111	1	1	eq_cov	11097	266	21555	ORF1ab	E	all	pc	1970	1
12059	12073	1	1	eq_cov	12059	266	21555	ORF1ab	E	all	pc	1971	1
12060	12074	2	2	eq_cov	12060	266	21555	ORF1ab	E	all	pc	1972	1
12061	12075	3	3	eq_cov	12061	266	21555	ORF1ab	E	all	pc	1973	1
15082	15096	1	1	eq_cov	15082	266	21555	ORF1ab	E	all	pc	1974	1
15083	15097	2	2	eq_cov	15083	266	21555	ORF1ab	E	all	pc	1975	1
15084	15098	3	3	eq_cov	15084	266	21555	ORF1ab	E	all	pc	1976	1
15085	15099	4	4	eq_cov	15085	266	21555	ORF1ab	E	all	pc	1977	1
15086	15100	5	5	eq_cov	15086	266	21555	ORF1ab	E	all	pc	1978	1
15087	15101	6	6	eq_cov	15087	266	21555	ORF1ab	E	all	pc	1979	1
15088	15102	7	7	eq_cov	15088	266	21555	ORF1ab	E	all	pc	1980	1
15089	15103	8	8	eq_cov	15089	266	21555	ORF1ab	E	all	pc	1981	1
15090	15104	9	9	eq_cov	15090	266	21555	ORF1ab	E	all	pc	1982	1
15091	15105	10	10	eq_cov	15091	266	21555	ORF1ab	E	all	pc	1983	1
15092	15106	11	11	eq_cov	15092	266	21555	ORF1ab	E	all	pc	1984	1
15093	15107	12	12	eq_cov	15093	266	21555	ORF1ab	E	all	pc	1985	1
15094	15108	13	13	eq_cov	15094	266	21555	ORF1ab	E	all	pc	1986	1
15095	15109	14	14	eq_cov	15095	266	21555	ORF1ab	E	all	pc	1987	1
15096	15110	15	15	eq_cov	15096	266	21555	ORF1ab	E	all	pc	1988	1
15097	15111	14	14	eq_cov	15097	266	21555	ORF1ab	E	all	pc	1989	1
15098	15112	13	13	eq_cov	15098	266	21555	ORF1ab	E	all	pc	1990	1
15099	15113	12	12	eq_cov	15099	266	21555	ORF1ab	E	all	pc	1991	1
15100	15114	11	11	eq_cov	15100	266	21555	ORF1ab	E	all	pc	1992	1
15101	15115	10	10	eq_cov	15101	266	21555	ORF1ab	E	all	pc	1993	1
15102	15116	9	9	eq_cov	15102	266	21555	ORF1ab	E	all	pc	1994	1
15103	15117	8	8	eq_cov	15103	266	21555	ORF1ab	E	all	pc	1995	1
15104	15118	7	7	eq_cov	15104	266	21555	ORF1ab	E	all	pc	1996	1
15105	15119	6	6	eq_cov	15105	266	21555	ORF1ab	E	all	pc	1997	1
15106	15120	5	5	eq_cov	15106	266	21555	ORF1ab	E	all	pc	1998	1
15107	15121	4	4	eq_cov	15107	266	21555	ORF1ab	E	all	pc	1999	1
15108	15122	3	3	eq_cov	15108	266	21555	ORF1ab	E	all	pc	2000	1
15109	15123	2	2	eq_cov	15109	266	21555	ORF1ab	E	all	pc	2001	1
15110	15124	1	1	eq_cov	15110	266	21555	ORF1ab	E	all	pc	2002	1
20245	20259	1	1	eq_cov	20245	266	21555	ORF1ab	E	all	pc	2003	1
20246	20260	2	2	eq_cov	20246	266	21555	ORF1ab	E	all	pc	2004	1
20247	20261	3	3	eq_cov	20247	266	21555	ORF1ab	E	all	pc	2005	1
20248	20262	4	4	eq_cov	20248	266	21555	ORF1ab	E	all	pc	2006	1
20249	20263	5	5	eq_cov	20249	266	21555	ORF1ab	E	all	pc	2007	1
20250	20264	6	6	eq_cov	20250	266	21555	ORF1ab	E	all	pc	2008	1
20251	20265	7	7	eq_cov	20251	266	21555	ORF1ab	E	all	pc	2009	1
20252	20266	8	8	eq_cov	20252	266	21555	ORF1ab	E	all	pc	2010	1
20253	20267	9	9	eq_cov	20253	266	21555	ORF1ab	E	all	pc	2011	1
20254	20268	10	10	eq_cov	20254	266	21555	ORF1ab	E	all	pc	2012	1
20255	20269	11	11	eq_cov	20255	266	21555	ORF1ab	E	all	pc	2013	1
20256	20270	12	12	eq_cov	20256	266	21555	ORF1ab	E	all	pc	2014	1
20257	20271	13	13	eq_cov	20257	266	21555	ORF1ab	E	all	pc	2015	1
20258	20272	14	14	eq_cov	20258	266	21555	ORF1ab	E	all	pc	2016	1
20259	20273	15	15	eq_cov	20259	266	21555	ORF1ab	E	all	pc	2017	1
20260	20274	14	14	eq_cov	20260	266	21555	ORF1ab	E	all	pc	2018	1
20261	20275	13	13	eq_cov	20261	266	21555	ORF1ab	E	all	pc	2019	1
20262	20276	12	12	eq_cov	20262	266	21555	ORF1ab	E	all	pc	2020	1
20263	20277	11	11	eq_cov	20263	266	21555	ORF1ab	E	all	pc	2021	1
20264	20278	10	10	eq_cov	20264	266	21555	ORF1ab	E	all	pc	2022	1
20265	20279	9	9	eq_cov	20265	266	21555	ORF1ab	E	all	pc	2023	1
20266	20280	8	8	eq_cov	20266	266	21555	ORF1ab	E	all	pc	2024	1
20267	20281	7	7	eq_cov	20267	266	21555	ORF1ab	E	all	pc	2025	1
20268	20282	6	6	eq_cov	20268	266	21555	ORF1ab	E	all	pc	2026	1
20269	20283	5	5	eq_cov	20269	266	21555	ORF1ab	E	all	pc	2027	1
20270	20284	4	4	eq_cov	20270	266	21555	ORF1ab	E	all	pc	2028	1
20271	20285	3	3	eq_cov	20271	266	21555	ORF1ab	E	all	pc	2029	1
20272	20286	2	2	eq_cov	20272	266	21555	ORF1ab	E	all	pc	2030	1
20273	20287	1	1	eq_cov	20273	266	21555	ORF1ab	E	all	pc	2031	1
21600	21614	1	1	eq_cov	21600	21563	25384	S	E	all	pc	2032	1
21601	21615	2	2	eq_cov	21601	21563	25384	S	E	all	pc	2033	1
21602	21616	3	3	eq_cov	21602	21563	25384	S	E	all	pc	2034	1
21603	21617	4	4	eq_cov	21603	21563	25384	S	E	all	pc	2035	1
21604	21618	4	4	eq_cov	21604	21563	25384	S	E	all	pc	2036	1
21605	21619	4	4	eq_cov	21605	21563	25384	S	E	all	pc	2037	1
21606	21620	4	4	eq_cov	21606	21563	25384	S	E	all	pc	2038	1
21607	21621	4	4	eq_cov	21607	21563	25384	S	E	all	pc	2039	1
21608	21622	4	4	eq_cov	21608	21563	25384	S	E	all	pc	2040	1
21609	21623	4	4	eq_cov	21609	21563	25384	S	E	all	pc	2041	1
21610	21624	4	4	eq_cov	21610	21563	25384	S	E	all	pc	2042	1
21611	21625	4	4	eq_cov	21611	21563	25384	S	E	all	pc	2043	1
21612	21626	4	4	eq_cov	21612	21563	25384	S	E	all	pc	2044	1
21613	21627	4	4	eq_cov	21613	21563	25384	S	E	all	pc	2045	1
21614	21628	4	4	eq_cov	21614	21563	25384	S	E	all	pc	2046	1
21615	21629	3	3	eq_cov	21615	21563	25384	S	E	all	pc	2047	1
21616	21630	2	2	eq_cov	21616	21563	25384	S	E	all	pc	2048	1
21617	21631	1	1	eq_cov	21617	21563	25384	S	E	all	pc	2049	1
31	45	1	1	eq_cov	31	0	0	intergenic	E	all	npc	2217	1
29681	29695	13	13	eq_cov	29681	0	0	intergenic	E	all	npc	2218	1
29682	29696	12	12	eq_cov	29682	0	0	intergenic	E	all	npc	2219	1
29683	29697	11	11	eq_cov	29683	0	0	intergenic	E	all	npc	2220	1
29684	29698	10	10	eq_cov	29684	0	0	intergenic	E	all	npc	2221	1
29685	29699	9	9	eq_cov	29685	0	0	intergenic	E	all	npc	2222	1
29686	29700	8	8	eq_cov	29686	0	0	intergenic	E	all	npc	2223	1
29687	29701	7	7	eq_cov	29687	0	0	intergenic	E	all	npc	2224	1
29688	29702	6	6	eq_cov	29688	0	0	intergenic	E	all	npc	2225	1
29689	29703	5	5	eq_cov	29689	0	0	intergenic	E	all	npc	2226	1
29690	29704	4	4	eq_cov	29690	0	0	intergenic	E	all	npc	2227	1
29691	29705	3	3	eq_cov	29691	0	0	intergenic	E	all	npc	2228	1
29692	29706	2	2	eq_cov	29692	0	0	intergenic	E	all	npc	2229	1
29693	29707	1	1	eq_cov	29693	0	0	intergenic	E	all	npc	2230	1
